JDUT,Ls
2498368.5,10.07976629401272
2498455.5,12.984155947185142
2498542.5,15.875066796147111
2498629.5,18.748189594724014
2498716.5,21.604999269416012
2498803.5,24.449665668212432
2498890.5,27.272715696240834
2498977.5,30.090257393874786
2499064.5,32.88099403269993
2499151.5,35.672623319538424
2499238.5,38.43481757551438
2499325.5,41.19922472325602
2499412.5,43.93697850552844
2499499.5,46.6743254125772
2499586.5,49.39331108033611
2499673.5,52.102253288537774
2499760.5,54.805425517891216
2499847.5,57.48853635327296
2499934.5,60.178738216096775
2500021.5,62.838764390050386
2500108.5,65.5146245524224
2500195.5,68.15793104409286
2500282.5,70.8191155018382
2500369.5,73.45125743843465
2500456.5,76.09571326384484
2500543.5,78.72314877632135
2500630.5,81.35112248535555
2500717.5,83.97752032267321
2500804.5,86.59072086693659
2500891.5,89.21827693479113
2500978.5,91.82074492733405
2501065.5,94.44796100322269
2501152.5,97.04655432335333
2501239.5,99.67234224779375
2501326.5,102.27319891963401
2501413.5,104.89522656005802
2501500.5,107.50477309588898
2501587.5,110.12426579711197
2501674.5,112.74559301679365
2501761.5,115.36356572484424
2501848.5,117.99867616572686
2501935.5,120.62030271598248
2502022.5,123.26817577834423
2502109.5,125.89854290445948
2502196.5,128.55819686911795
2502283.5,131.2039339467265
2502370.5,133.87415800817377
2502457.5,136.54008451247972
2502544.5,139.22231086710903
2502631.5,141.91141152953756
2502718.5,144.6078610019862
2502805.5,147.32154586201702
2502892.5,150.03694860251858
2502979.5,152.77504584378858
2503066.5,155.51325021312252
2503153.5,158.27573719744547
2503240.5,161.04150624943557
2503327.5,163.8285821514351
2503414.5,166.62405431378332
2503501.5,169.4372040483015
2503588.5,172.26388077964984
2503675.5,175.1055256813252
2503762.5,177.96306684882336
2503849.5,180.83584850157905
2503936.5,183.72400709997157
2504023.5,186.62995430553673
2504110.5,189.54909913913116
2504197.5,192.48885409655233
2504284.5,195.43983934702183
2504371.5,198.41273724270002
2504458.5,201.39746984128973
2504545.5,204.40155251774158
2504632.5,207.42142218842324
2504719.5,210.45493706319084
2504806.5,213.51089461688778
2504893.5,216.57221602385206
2504980.5,219.6626594602852
2505067.5,222.7524282142288
2505154.5,225.8743928156472
2505241.5,228.99270732709945
2505328.5,232.14098634214264
2505415.5,235.28948289394094
2505502.5,238.45946264923555
2505589.5,241.63728456103993
2505676.5,244.82400054905142
2505763.5,248.0299360879468
2505850.5,251.23094059392722
2505937.5,254.46000305050555
2506024.5,257.6739410787678
2506111.5,260.9195931429942
2506198.5,264.14645406270705
2506285.5,267.40056771258855
2506372.5,270.6402931736255
2506459.5,273.8958062788009
2506546.5,277.14594538463814
2506633.5,280.3970077812239
2506720.5,283.65476574760976
2506807.5,286.8982525492596
2506894.5,290.156519406228
2506981.5,293.3902396269577
2507068.5,296.64283966046554
2507155.5,299.8669814277545
2507242.5,303.1048463842866
2507329.5,306.31798297863213
2507416.5,309.53573074989157
2507503.5,312.73666893772
2507590.5,315.92918896370344
2507677.5,319.1135972685505
2507764.5,322.27957185523104
2507851.5,325.4432038127226
2507938.5,328.58158114835123
2508025.5,331.71899677275667
2508112.5,334.83009733836553
2508199.5,337.93710394152976
2508286.5,341.02029737485145
2508373.5,344.09403416452636
2508460.5,347.148352050825
2508547.5,350.187826439494
2508634.5,353.21107384383106
2508721.5,356.2169348257139
2508808.5,359.20694747767664
2508895.5,2.1800924825382824
2508982.5,5.135518965335665
2509069.5,8.076575303463839
2509156.5,10.99723313809762
2509243.5,13.905965542561134
2509330.5,16.79368338843111
2509417.5,19.669400919566957
2509504.5,22.52634415031893
2509591.5,25.368138429963423
2509678.5,28.197537008617573
2509765.5,31.005581278202314
2509852.5,33.8090762616448
2509939.5,36.58523627562904
